1	0	0
1.659125e-07	3.870321e-01	1.608296e+00
2.448467e-06	7.232620e-01	1.175164e+00
3.001508e-06	1.000000e+00	1.000568e+00
3.227753e-07	1.523396e+00	8.091842e-01
9.547511e-04	5.204545e+00	4.398470e-01
2.855706e-04	9.582219e+00	3.256882e-01
4.364002e-05	1.920120e+01	2.283175e-01
5.128205e-05	3.004746e+01	1.813110e-01
