              0   -0.000111186     0.00355312
           0.01   -0.000111186     0.00355312
           0.02   -0.000111186     0.00355312
           0.03   -0.000111186     0.00355312
           0.04   -0.000111186     0.00355312
           0.05   -0.000111186     0.00355312
           0.06   -0.000111186     0.00355312
           0.07   -0.000111186     0.00355312
           0.08   -0.000111186     0.00355312
           0.09   -0.000111186     0.00355312
            0.1   -0.000111186     0.00355312
           0.11   -0.000111186     0.00355312
           0.12   -0.000111186     0.00355312
           0.13   -0.000111186     0.00355312
           0.14   -0.000111186     0.00355312
           0.15   -0.000111186     0.00355312
           0.16   -0.000111186     0.00355312
           0.17   -0.000111186     0.00355312
           0.18   -0.000111186     0.00355312
           0.19   -0.000111186     0.00355312
            0.2   -0.000111186     0.00355312
           0.21   -0.000111186     0.00355312
           0.22   -0.000111186     0.00355312
           0.23   -0.000111186     0.00355312
           0.24   -0.000111186     0.00355312
           0.25   -0.000111186     0.00355312
           0.26   -0.000111186     0.00355312
           0.27   -0.000111186     0.00355312
           0.28   -0.000111186     0.00355312
           0.29   -0.000111186     0.00355312
            0.3   -0.000111186     0.00355312
           0.31   -0.000111186     0.00355312
           0.32   -0.000111186     0.00355312
           0.33   -0.000111186     0.00355312
           0.34   -0.000111186     0.00355312
           0.35   -0.000111186     0.00355312
           0.36   -0.000111186     0.00355312
           0.37   -0.000111186     0.00355312
           0.38   -0.000111186     0.00355312
           0.39   -0.000111186     0.00355312
            0.4   -0.000111186     0.00355312
           0.41   -0.000111186     0.00355312
           0.42   -0.000111186     0.00355312
           0.43   -0.000111186     0.00355312
           0.44   -0.000111186     0.00355312
           0.45   -0.000111186     0.00355312
           0.46   -0.000111186     0.00355312
           0.47   -0.000111186     0.00355312
           0.48   -0.000111186     0.00355312
           0.49   -0.000111186     0.00355312
            0.5   -0.000111186     0.00355312
           0.51   -0.000111186     0.00355312
           0.52   -0.000111186     0.00355312
           0.53   -0.000111186     0.00355312
           0.54   -0.000111186     0.00355312
           0.55   -0.000111186     0.00355312
           0.56   -0.000111186     0.00355312
           0.57   -0.000111186     0.00355312
           0.58   -0.000111186     0.00355312
           0.59   -0.000111186     0.00355312
            0.6   -0.000111186     0.00355312
           0.61   -0.000111186     0.00355312
           0.62   -0.000111186     0.00355312
           0.63   -0.000111186     0.00355312
           0.64   -0.000111186     0.00355312
           0.65   -0.000111186     0.00355312
           0.66   -0.000111186     0.00355312
           0.67   -0.000111186     0.00355312
           0.68   -0.000111186     0.00355312
           0.69   -0.000111186     0.00355312
            0.7   -0.000111186     0.00355312
           0.71   -0.000111186     0.00355312
           0.72   -0.000111186     0.00355312
           0.73   -0.000111186     0.00355312
           0.74   -0.000111186     0.00355312
           0.75   -0.000111186     0.00355312
           0.76   -0.000111186     0.00355312
           0.77   -0.000111186     0.00355312
           0.78   -0.000111186     0.00355312
           0.79   -0.000111186     0.00355312
            0.8   -0.000111186     0.00355312
           0.81   -0.000111186     0.00355312
           0.82   -0.000111186     0.00355312
           0.83   -0.000111186     0.00355312
           0.84   -0.000111186     0.00355312
           0.85   -0.000111186     0.00355312
           0.86   -0.000111186     0.00355312
           0.87   -0.000111186     0.00355312
           0.88   -0.000111186     0.00355312
           0.89   -0.000111186     0.00355312
            0.9   -0.000111186     0.00355312
           0.91   -0.000111186     0.00355312
           0.92   -0.000111186     0.00355312
           0.93   -0.000111186     0.00355312
           0.94   -0.000111186     0.00355312
           0.95   -0.000111186     0.00355312
           0.96   -0.000111186     0.00355312
           0.97   -0.000111186     0.00355312
           0.98   -0.000111186     0.00355312
           0.99   -0.000111186     0.00355312
              1   -0.000111186     0.00355312
           1.01   -0.000111186     0.00355312
           1.02   -0.000111186     0.00355312
           1.03   -0.000111186     0.00355312
           1.04   -0.000111186     0.00355312
           1.05   -0.000111186     0.00355312
           1.06   -0.000111186     0.00355312
           1.07   -0.000111186     0.00355312
           1.08   -0.000111186     0.00355312
           1.09   -0.000111186     0.00355312
            1.1   -0.000111186     0.00355312
           1.11   -0.000111186     0.00355312
           1.12   -0.000111186     0.00355312
           1.13   -0.000111186     0.00355312
           1.14   -0.000111186     0.00355312
           1.15   -0.000111186     0.00355312
           1.16   -0.000111186     0.00355312
           1.17   -0.000111186     0.00355312
           1.18   -0.000111186     0.00355312
           1.19   -0.000111186     0.00355312
            1.2   -0.000111186     0.00355312
           1.21   -0.000111186     0.00355312
           1.22   -0.000111186     0.00355312
           1.23   -0.000111186     0.00355312
           1.24   -0.000111186     0.00355312
           1.25   -0.000111186     0.00355312
           1.26   -0.000111186     0.00355312
           1.27   -0.000111186     0.00355312
           1.28   -0.000111186     0.00355312
           1.29   -0.000111186     0.00355312
            1.3   -0.000111186     0.00355312
           1.31   -0.000111186     0.00355312
           1.32   -0.000111186     0.00355312
           1.33   -0.000111186     0.00355312
           1.34   -0.000111186     0.00355312
           1.35   -0.000111186     0.00355312
           1.36   -0.000111186     0.00355312
           1.37   -0.000111186     0.00355312
           1.38   -0.000111186     0.00355312
           1.39   -0.000111186     0.00355312
            1.4   -0.000111186     0.00355312
           1.41   -0.000111186     0.00355312
           1.42   -0.000111186     0.00355312
           1.43   -0.000111186     0.00355312
           1.44   -0.000111186     0.00355312
           1.45   -0.000111186     0.00355312
           1.46   -0.000111186     0.00355312
           1.47   -0.000111186     0.00355312
           1.48   -0.000111186     0.00355312
           1.49   -0.000111186     0.00355312
            1.5   -0.000111186     0.00355312
           1.51   -0.000111186     0.00355312
           1.52   -0.000111186     0.00355312
           1.53   -0.000111186     0.00355312
           1.54   -0.000111186     0.00355312
           1.55   -0.000111186     0.00355312
           1.56   -0.000111186     0.00355312
           1.57   -0.000111186     0.00355312
           1.58   -0.000111186     0.00355312
           1.59   -0.000111186     0.00355312
            1.6   -0.000111186     0.00355312
           1.61   -0.000111186     0.00355312
           1.62   -0.000111186     0.00355312
           1.63   -0.000111186     0.00355312
           1.64   -0.000111186     0.00355312
           1.65   -0.000111186     0.00355312
           1.66   -0.000111186     0.00355312
           1.67   -0.000111186     0.00355312
           1.68   -0.000111186     0.00355312
           1.69   -0.000111186     0.00355312
            1.7   -0.000111186     0.00355312
           1.71   -0.000111186     0.00355312
           1.72   -0.000111186     0.00355312
           1.73   -0.000111186     0.00355312
           1.74   -0.000111186     0.00355312
           1.75   -0.000111186     0.00355312
           1.76   -0.000111186     0.00355312
           1.77   -0.000111186     0.00355312
           1.78   -0.000111186     0.00355312
           1.79   -0.000111186     0.00355312
            1.8   -0.000111186     0.00355312
           1.81   -0.000111186     0.00355312
           1.82   -0.000111186     0.00355312
           1.83   -0.000111186     0.00355312
           1.84   -0.000111186     0.00355312
           1.85   -0.000111186     0.00355312
           1.86   -0.000111186     0.00355312
           1.87   -0.000111186     0.00355312
           1.88   -0.000111186     0.00355312
           1.89   -0.000111186     0.00355312
            1.9   -0.000111186     0.00355312
           1.91   -0.000111186     0.00355312
           1.92   -0.000111186     0.00355312
           1.93   -0.000111186     0.00355312
           1.94   -0.000111186     0.00355312
           1.95   -0.000111186     0.00355312
           1.96   -0.000111186     0.00355312
           1.97   -0.000111186     0.00355312
           1.98   -0.000111186     0.00355312
           1.99   -0.000111186     0.00355312
              2   -0.000111186     0.00355312
           2.01   -0.000111186     0.00355312
           2.02   -0.000111186     0.00355312
           2.03   -0.000111186     0.00355312
           2.04   -0.000111186     0.00355312
           2.05   -0.000111186     0.00355312
           2.06   -0.000111186     0.00355312
           2.07   -0.000111186     0.00355312
           2.08   -0.000111186     0.00355312
           2.09   -0.000111186     0.00355312
            2.1   -0.000111186     0.00355312
           2.11   -0.000111186     0.00355312
           2.12   -0.000111186     0.00355312
           2.13   -0.000111186     0.00355312
           2.14   -0.000111186     0.00355312
           2.15   -0.000111186     0.00355312
           2.16   -0.000111186     0.00355312
           2.17   -0.000111186     0.00355312
           2.18   -0.000111186     0.00355312
           2.19   -0.000111186     0.00355312
            2.2   -0.000111186     0.00355312
           2.21   -0.000111186     0.00355312
           2.22   -0.000111186     0.00355312
           2.23   -0.000111186     0.00355312
           2.24   -0.000111186     0.00355312
           2.25   -0.000111186     0.00355312
           2.26   -0.000111186     0.00355312
           2.27   -0.000111186     0.00355312
           2.28   -0.000111186     0.00355312
           2.29   -0.000111186     0.00355312
            2.3   -0.000111186     0.00355312
           2.31   -0.000111186     0.00355312
           2.32   -0.000111186     0.00355312
           2.33   -0.000111186     0.00355312
           2.34   -0.000111186     0.00355312
           2.35   -0.000111186     0.00355312
           2.36   -0.000111186     0.00355312
           2.37   -0.000111186     0.00355312
           2.38   -0.000111186     0.00355312
           2.39   -0.000111186     0.00355312
            2.4   -0.000111186     0.00355312
           2.41   -0.000111186     0.00355312
           2.42   -0.000111186     0.00355312
           2.43   -0.000111186     0.00355312
